loss,accuracy,mean_io_u_wrapper_8,dice_coefficient,val_loss,val_accuracy,val_mean_io_u_wrapper_8,val_dice_coefficient
0.7855273485183716,0.6673450469970703,0.3574465811252594,0.4567147493362427,0.6510048508644104,0.7315217852592468,0.3349459171295166,0.42345115542411804
0.6658904552459717,0.7224174737930298,0.48641297221183777,0.6306250095367432,0.6083608269691467,0.73891282081604,0.3226642906665802,0.40614446997642517
0.5932754874229431,0.7537302374839783,0.5294849872589111,0.6787717342376709,0.7811881303787231,0.7236225008964539,0.2838422954082489,0.3542008697986603
0.550163984298706,0.7711017727851868,0.5499886870384216,0.6966475248336792,0.5070628523826599,0.7889491319656372,0.43471452593803406,0.5453715920448303
0.5136252641677856,0.7847654819488525,0.570713460445404,0.7136951088905334,0.5529316663742065,0.7752410769462585,0.3873887360095978,0.48436662554740906
0.48412513732910156,0.7951760292053223,0.585212767124176,0.7253707647323608,0.45055434107780457,0.8148972988128662,0.5030654072761536,0.6291914582252502
0.45944514870643616,0.8089686036109924,0.6110656261444092,0.7464309930801392,0.43153372406959534,0.8206990957260132,0.5351251363754272,0.6669451594352722
0.4336593449115753,0.8195512294769287,0.6281896829605103,0.760227620601654,0.4210227429866791,0.8300686478614807,0.5515902638435364,0.6827685236930847
0.41859468817710876,0.827629804611206,0.6426858305931091,0.7724878787994385,0.40293267369270325,0.8408766984939575,0.5744502544403076,0.7046985626220703
0.3931836187839508,0.839401125907898,0.664166271686554,0.7895907163619995,0.39341968297958374,0.8469018340110779,0.5807127952575684,0.7103748321533203
0.3735094666481018,0.8488256931304932,0.6821601986885071,0.8032963871955872,0.38217902183532715,0.8479551076889038,0.6005794405937195,0.7283451557159424
0.3514147996902466,0.8585023283958435,0.7007501721382141,0.817383348941803,0.36365509033203125,0.8604235649108887,0.6181800365447998,0.7462127208709717
0.3365475833415985,0.8650493621826172,0.713465690612793,0.8266271352767944,0.3621772229671478,0.8580327033996582,0.6199759840965271,0.7454352974891663
0.3201243579387665,0.8724378943443298,0.7286252379417419,0.8377265334129333,0.3525083065032959,0.8654791712760925,0.6348773837089539,0.7604253888130188
0.30630505084991455,0.8780585527420044,0.7405263781547546,0.846006453037262,0.35865411162376404,0.8633464574813843,0.6295148730278015,0.7563616633415222
0.30462539196014404,0.8794541954994202,0.7437121272087097,0.8482738137245178,0.37219342589378357,0.8608192801475525,0.6225413680076599,0.7509257793426514
0.2932385504245758,0.8837413191795349,0.7511718273162842,0.853840172290802,0.41610291600227356,0.8472089171409607,0.5912073850631714,0.7239800095558167
0.2849263548851013,0.8871301412582397,0.7587893605232239,0.858948290348053,0.3879983723163605,0.8550829887390137,0.6125691533088684,0.743148148059845
0.2746439278125763,0.8911606669425964,0.7662937045097351,0.8638503551483154,0.43000900745391846,0.8418030142784119,0.5821241736412048,0.7132551670074463
0.271518737077713,0.8921591639518738,0.7682101130485535,0.8649033904075623,0.3851437270641327,0.860282301902771,0.6298918128013611,0.7563244700431824
0.27099043130874634,0.8926463723182678,0.7693197727203369,0.8654817938804626,0.4040209650993347,0.8579455018043518,0.6140687465667725,0.7430170178413391
0.25616955757141113,0.8986873030662537,0.7805773615837097,0.8729801774024963,0.36470314860343933,0.8691173791885376,0.6430478692054749,0.769008457660675
0.2433929294347763,0.9041476249694824,0.7931490540504456,0.8816356658935547,0.3656831383705139,0.8731273412704468,0.6502663493156433,0.7756496071815491
0.22690322995185852,0.9104386568069458,0.8063227534294128,0.8901420831680298,0.39165860414505005,0.8693916201591492,0.6428306698799133,0.7696976065635681
0.23154732584953308,0.9083690047264099,0.802452802658081,0.8873223066329956,0.4413677752017975,0.863739013671875,0.6236061453819275,0.7519146800041199
0.22172057628631592,0.9125606417655945,0.8104755282402039,0.8927284479141235,0.4323451817035675,0.8689212799072266,0.6391589045524597,0.7665376663208008
0.21718154847621918,0.9140731692314148,0.8136305809020996,0.8947167992591858,0.397299200296402,0.8717208504676819,0.6512888073921204,0.7759039998054504
0.20994465053081512,0.917717695236206,0.8222219944000244,0.9001133441925049,0.38515740633010864,0.8739076852798462,0.6682193279266357,0.7881553173065186
0.1993207186460495,0.9218963980674744,0.831271231174469,0.905597984790802,0.3669013977050781,0.8775321245193481,0.672053337097168,0.7922930121421814
0.18587978184223175,0.9266979694366455,0.8406297564506531,0.9114037752151489,0.4142996370792389,0.8674782514572144,0.6587297320365906,0.7795839309692383
0.1798403114080429,0.9291764497756958,0.8464426398277283,0.9150583744049072,0.39511990547180176,0.8707739114761353,0.6648448705673218,0.7839650511741638
0.1764558106660843,0.930783212184906,0.8493881821632385,0.9166375398635864,0.41110047698020935,0.8714237809181213,0.6607857346534729,0.7810511589050293
0.1708180457353592,0.9327718615531921,0.8538009524345398,0.9193586707115173,0.42685171961784363,0.8692820072174072,0.6549745202064514,0.7762916088104248
0.1684866100549698,0.9338521361351013,0.8560967445373535,0.9207684993743896,0.4434494376182556,0.8647522330284119,0.6432898640632629,0.7661934494972229
