loss,accuracy,mean_io_u_wrapper_17,dice_coefficient,val_loss,val_accuracy,val_mean_io_u_wrapper_17,val_dice_coefficient
0.4693824052810669,0.806525468826294,0.6364197731018066,0.758194088935852,0.2574153244495392,0.9024283289909363,0.7642121911048889,0.861227810382843
0.3278587758541107,0.8704668879508972,0.7441970705986023,0.8508493900299072,0.21313747763633728,0.9188660383224487,0.8041221499443054,0.8881015181541443
0.2957708239555359,0.8826776146888733,0.7661330699920654,0.865655779838562,0.2438601553440094,0.9015659093856812,0.76837557554245,0.8631715178489685
0.28214797377586365,0.888153076171875,0.7756527066230774,0.8718727827072144,0.198165163397789,0.920144259929657,0.806632936000824,0.889426052570343
0.27439627051353455,0.891268789768219,0.7807518839836121,0.8750013709068298,0.210317462682724,0.9202612042427063,0.8007397651672363,0.8840613961219788
0.2713615298271179,0.8924855589866638,0.7829100489616394,0.8763700723648071,0.17926500737667084,0.92730313539505,0.8213346004486084,0.898573100566864
0.26245439052581787,0.8961237668991089,0.7897932529449463,0.8808612823486328,0.1993480622768402,0.9194660782814026,0.8075749278068542,0.8894336223602295
0.2564942538738251,0.8983902335166931,0.7939844131469727,0.8834415078163147,0.18818560242652893,0.9248018860816956,0.8176447749137878,0.8960891366004944
0.252505362033844,0.899941623210907,0.796424388885498,0.884982168674469,0.1938086748123169,0.921354353427887,0.8141300082206726,0.8936064839363098
0.24730151891708374,0.9019612669944763,0.8005971908569336,0.8876192569732666,0.18970470130443573,0.9231529235839844,0.8145146369934082,0.8941587805747986
0.24409252405166626,0.9031984806060791,0.8027372360229492,0.889001190662384,0.2005523443222046,0.9194414615631104,0.8054366111755371,0.8881978988647461
0.24166586995124817,0.9040123224258423,0.8042964935302734,0.8899224996566772,0.18774335086345673,0.924820601940155,0.8196560740470886,0.897049605846405
0.24298502504825592,0.9039431810379028,0.8037983775138855,0.8896042704582214,0.20716582238674164,0.9184578061103821,0.8076122403144836,0.8894051909446716
0.24342228472232819,0.9037744402885437,0.8036096096038818,0.8894058465957642,0.1693134754896164,0.9321672916412354,0.8307068943977356,0.903889000415802
0.23748429119586945,0.9058247208595276,0.8074614405632019,0.8919267058372498,0.16891208291053772,0.9316747188568115,0.8304672241210938,0.9041339755058289
0.23806007206439972,0.9057087898254395,0.8072535395622253,0.8917710781097412,0.16941459476947784,0.9316180944442749,0.8291640877723694,0.9033942818641663
0.23391613364219666,0.9071522355079651,0.8098981380462646,0.8934274911880493,0.18283599615097046,0.9276654720306396,0.8224169611930847,0.8985862731933594
0.22773689031600952,0.9093066453933716,0.8136534094810486,0.8957939743995667,0.16966049373149872,0.9316304326057434,0.8332268595695496,0.906223475933075
0.2288847118616104,0.9092777967453003,0.8137478828430176,0.8957823514938354,0.165042445063591,0.9331997036933899,0.8361809253692627,0.9079388976097107
0.22987781465053558,0.9090438485145569,0.8130146861076355,0.8953355550765991,0.17729362845420837,0.9287810325622559,0.8239858150482178,0.900050163269043
0.2265527993440628,0.910441517829895,0.8156183362007141,0.8970261216163635,0.19012565910816193,0.924002468585968,0.8166740536689758,0.895664393901825
0.2260369062423706,0.910542905330658,0.8156986832618713,0.897074282169342,0.17834541201591492,0.9292657375335693,0.829901397228241,0.9038066864013672
0.22136782109737396,0.9121615886688232,0.8192031979560852,0.8992294073104858,0.18310853838920593,0.9268375635147095,0.821375846862793,0.8982008099555969
0.22192981839179993,0.9120215773582458,0.8186046481132507,0.8986573815345764,0.17425671219825745,0.93019700050354,0.8260790705680847,0.9011130332946777
0.22296373546123505,0.9117509722709656,0.8181598782539368,0.8984865546226501,0.16657514870166779,0.9324976205825806,0.8364501595497131,0.9081697463989258
0.22055907547473907,0.9123319983482361,0.8193130493164062,0.8992171883583069,0.18734358251094818,0.9251564741134644,0.8172138333320618,0.89537113904953
0.22130893170833588,0.9121595025062561,0.8191426396369934,0.8991110920906067,0.19234248995780945,0.922354519367218,0.8132866024971008,0.8931457996368408
0.22011475265026093,0.9126216769218445,0.81949383020401,0.8992869853973389,0.17647436261177063,0.9302794337272644,0.829753577709198,0.9037630558013916
0.21856479346752167,0.9135193228721619,0.8213337063789368,0.9005178809165955,0.1710377335548401,0.9309367537498474,0.8289525508880615,0.9033995270729065
0.21971814334392548,0.9128504395484924,0.8201544880867004,0.8996617197990417,0.1921965330839157,0.9233265519142151,0.8171047568321228,0.8960525989532471
0.2172510325908661,0.9138824343681335,0.8222677111625671,0.9010641574859619,0.2129882127046585,0.9183948636054993,0.8090929985046387,0.8907663226127625
0.21686911582946777,0.9139744639396667,0.82242351770401,0.9011688828468323,0.20350000262260437,0.9192954301834106,0.8051202893257141,0.8878660798072815
0.21502535045146942,0.914673388004303,0.8238164782524109,0.9020233750343323,0.18380200862884521,0.9285855293273926,0.8298282623291016,0.9040875434875488
0.21213744580745697,0.9158978462219238,0.8261855244636536,0.9034506678581238,0.17788191139698029,0.9294194579124451,0.8276833891868591,0.9024319052696228
0.21141479909420013,0.915984570980072,0.8257548809051514,0.9032163619995117,0.18813371658325195,0.9261300563812256,0.8192393779754639,0.8971478343009949
0.21437513828277588,0.9150291681289673,0.8241600394248962,0.902289092540741,0.19282478094100952,0.9225224852561951,0.8136622309684753,0.8937540054321289
0.21297699213027954,0.9155648350715637,0.8251572251319885,0.9028739929199219,0.186141699552536,0.9256314635276794,0.8175418972969055,0.8956834673881531
0.21214739978313446,0.916020929813385,0.8259721398353577,0.9033262729644775,0.1780286282300949,0.9294148087501526,0.8274314999580383,0.9023568034172058
0.2107139378786087,0.9163522720336914,0.8268330097198486,0.9038538336753845,0.1791805773973465,0.9289625287055969,0.8241084218025208,0.9001142978668213
