accuracy,dice_coefficient,loss,mean_iou,val_accuracy,val_dice_coefficient,val_loss,val_mean_iou
0.8884778618812561,0.8626407980918884,0.284138560295105,0.7639432549476624,0.8862888216972351,0.8114593029022217,0.3097553849220276,0.6918892860412598
0.8932992219924927,0.8700882196426392,0.27200132608413696,0.7752776741981506,0.8870985507965088,0.8120390772819519,0.3121829926967621,0.6960899233818054
0.8937881588935852,0.8697007894515991,0.27182263135910034,0.7747823596000671,0.8850956559181213,0.8034460544586182,0.31933915615081787,0.6843743920326233
0.8935801982879639,0.8705230951309204,0.27229925990104675,0.7758358120918274,0.8924511075019836,0.8240359425544739,0.28868624567985535,0.7120044231414795
0.8953445553779602,0.8727267384529114,0.26835888624191284,0.779270589351654,0.8876806497573853,0.8114457726478577,0.3118746280670166,0.6950254440307617
0.8921316862106323,0.8680110573768616,0.2762450575828552,0.7724201083183289,0.8851157426834106,0.7979775071144104,0.322892963886261,0.6782035827636719
0.8962581753730774,0.8742350935935974,0.2656914293766022,0.7813379168510437,0.8824957013130188,0.798250675201416,0.3301258683204651,0.6770396828651428
0.8985792398452759,0.8770886063575745,0.26090407371520996,0.7855889797210693,0.88904869556427,0.81789630651474,0.31023675203323364,0.7033717036247253
0.8956781625747681,0.8730290532112122,0.268524706363678,0.7795893549919128,0.8869388699531555,0.8093621134757996,0.3129991888999939,0.6945748329162598
0.8966696858406067,0.874984860420227,0.2652231454849243,0.7822833061218262,0.8863363862037659,0.8105182647705078,0.3167210519313812,0.693699300289154
0.9005864262580872,0.8791589140892029,0.25572264194488525,0.7890260815620422,0.8895753622055054,0.8146769404411316,0.30913928151130676,0.6996971964836121
