loss,accuracy,mean_io_u_wrapper_9,dice_coefficient,val_loss,val_accuracy,val_mean_io_u_wrapper_9,val_dice_coefficient
0.34523674845695496,0.8694404363632202,0.6897531151771545,0.7777674198150635,0.19214163720607758,0.9180633425712585,0.8080893158912659,0.8905739784240723
0.1875634789466858,0.9200614094734192,0.8082537055015564,0.8912338614463806,0.17098857462406158,0.9265133142471313,0.8244125247001648,0.9013615250587463
0.16891352832317352,0.9274106025695801,0.8256096839904785,0.9021405577659607,0.16131296753883362,0.9303737878799438,0.8313118815422058,0.9054756164550781
0.15985625982284546,0.9311968684196472,0.8342521786689758,0.907692015171051,0.15788505971431732,0.9320534467697144,0.8365092277526855,0.9086143374443054
0.1546180695295334,0.9334866404533386,0.8388233780860901,0.9103087782859802,0.1585901975631714,0.9317474365234375,0.8368704915046692,0.9088321328163147
0.14871960878372192,0.9357722997665405,0.8448765277862549,0.9141188263893127,0.16240085661411285,0.9303829073905945,0.8244162201881409,0.9010400772094727
0.1449524164199829,0.937176525592804,0.8480662703514099,0.9158929586410522,0.15607567131519318,0.9330760836601257,0.8360657691955566,0.9083353877067566
0.14422138035297394,0.9376550316810608,0.849166214466095,0.9167037606239319,0.15151149034500122,0.9348996877670288,0.8406241536140442,0.9110847115516663
0.1415664404630661,0.9392961263656616,0.8519131541252136,0.9182030558586121,0.15702477097511292,0.9334519505500793,0.8339974284172058,0.9064702987670898
0.13405130803585052,0.9418633580207825,0.8587482571601868,0.9223358631134033,0.15730157494544983,0.9341954588890076,0.8412770628929138,0.9115355014801025
0.1310560703277588,0.9430049657821655,0.8613227009773254,0.9239186644554138,0.15441858768463135,0.9356292486190796,0.8432340621948242,0.9127848744392395
0.12824326753616333,0.9442501068115234,0.8640735745429993,0.9256014227867126,0.15612997114658356,0.9356812238693237,0.840986430644989,0.9109947681427002
0.12877236306667328,0.9438386559486389,0.8632534146308899,0.9251953959465027,0.16012436151504517,0.9342061877250671,0.836897075176239,0.9087126851081848
0.1302136480808258,0.9434317350387573,0.8619785904884338,0.924138069152832,0.1619865745306015,0.9343718886375427,0.8362393379211426,0.9069722294807434
0.13030196726322174,0.9435502886772156,0.8621209263801575,0.9246160984039307,0.15307685732841492,0.935446560382843,0.843012809753418,0.9123560786247253
0.12451401352882385,0.9457191824913025,0.8677427768707275,0.9277105331420898,0.1578134447336197,0.9363176226615906,0.8432382941246033,0.9124307632446289
0.12358196824789047,0.9460422396659851,0.8683955669403076,0.9280740022659302,0.1612289696931839,0.9348337054252625,0.8421853184700012,0.9119738936424255
0.12660524249076843,0.9451422691345215,0.8663018345832825,0.9266291856765747,0.16105236113071442,0.9353747367858887,0.8427253365516663,0.9122304320335388
0.13234205543994904,0.9430583715438843,0.8605446219444275,0.9233778715133667,0.15808863937854767,0.9346479177474976,0.8374409079551697,0.9087578654289246
0.1294112652540207,0.9439683556556702,0.8631658554077148,0.9249057173728943,0.15817025303840637,0.93458491563797,0.8380864262580872,0.9093124866485596
0.1221165880560875,0.9467464685440063,0.8699248433113098,0.9291159510612488,0.1618511825799942,0.9329482316970825,0.8398217558860779,0.9103121161460876
0.11899644881486893,0.9483060836791992,0.8735732436180115,0.931225061416626,0.16774238646030426,0.9309518337249756,0.8361303210258484,0.9078407883644104
0.11685159802436829,0.949113130569458,0.8753746151924133,0.932237982749939,0.17301741242408752,0.9297923445701599,0.835099458694458,0.9076778292655945
0.11460133641958237,0.9502759575843811,0.8782966732978821,0.9339419007301331,0.1837310642004013,0.9272304773330688,0.8306043744087219,0.9047446250915527
0.11209267377853394,0.9512229561805725,0.8806601166725159,0.9352728724479675,0.182961568236351,0.9279021620750427,0.8325647711753845,0.9059240221977234
0.11326856166124344,0.9507439136505127,0.8791128993034363,0.9344869256019592,0.20240983366966248,0.9236770272254944,0.825090229511261,0.9012616276741028
0.11630859971046448,0.9494734406471252,0.8762896656990051,0.9326737523078918,0.18324683606624603,0.9265217185020447,0.8281709551811218,0.9035961031913757
0.11807844042778015,0.9486828446388245,0.8745940327644348,0.9317843914031982,0.18087777495384216,0.9273756146430969,0.8301512598991394,0.9046047329902649
