loss,accuracy,mean_io_u_wrapper_19,dice_coefficient,val_loss,val_accuracy,val_mean_io_u_wrapper_19,val_dice_coefficient
0.5291552543640137,0.7773598432540894,0.5885615944862366,0.7216919660568237,0.2790549099445343,0.8902390599250793,0.7458264827728271,0.84871906042099
0.3665100932121277,0.8542516827583313,0.7142283916473389,0.8299285173416138,0.24215830862522125,0.9045524597167969,0.7738167643547058,0.8682886958122253
0.34414350986480713,0.862791121006012,0.7273359894752502,0.8390275239944458,0.2481720894575119,0.8975704908370972,0.7622065544128418,0.8603165745735168
0.3274979889392853,0.8700523376464844,0.7412495613098145,0.8489285707473755,0.23558877408504486,0.9038571715354919,0.7765097618103027,0.8697482943534851
0.32076889276504517,0.8722575902938843,0.7445221543312073,0.8509012460708618,0.21707715094089508,0.909392237663269,0.7829792499542236,0.8737006783485413
0.31716033816337585,0.8744856119155884,0.7486204504966736,0.8537929058074951,0.2190915197134018,0.9095137119293213,0.7846210598945618,0.8749098181724548
0.30562928318977356,0.879186749458313,0.7570705413818359,0.859321653842926,0.21886053681373596,0.9108191132545471,0.7832612991333008,0.874096155166626
0.30436232686042786,0.8793593049049377,0.7575961947441101,0.8595795035362244,0.21352088451385498,0.9133090972900391,0.787445604801178,0.8768185973167419
0.30268192291259766,0.8807232975959778,0.7599279880523682,0.8611225485801697,0.21677133440971375,0.9115782976150513,0.7886343598365784,0.877892792224884
0.2957374155521393,0.8831999897956848,0.764377772808075,0.8640896677970886,0.22296996414661407,0.9091985821723938,0.7809717059135437,0.8725166320800781
0.2931153178215027,0.8838985562324524,0.7654824256896973,0.8647615909576416,0.22923706471920013,0.9062284231185913,0.7766633629798889,0.8690884709358215
0.2901883125305176,0.88547283411026,0.7689395546913147,0.8674506545066833,0.2000320702791214,0.9200522303581238,0.8046004176139832,0.8885530829429626
0.287742018699646,0.8862322568893433,0.7697081565856934,0.8674207925796509,0.22000069916248322,0.9102562665939331,0.7888304591178894,0.8781087398529053
0.28744766116142273,0.8860868811607361,0.7686770558357239,0.8667587041854858,0.20981110632419586,0.9155996441841125,0.7966532707214355,0.8831557631492615
0.28412383794784546,0.8875611424446106,0.7727608680725098,0.8696651458740234,0.21534696221351624,0.9161816239356995,0.7959877848625183,0.8822474479675293
0.28086498379707336,0.8887382745742798,0.7750729918479919,0.8713178038597107,0.21344444155693054,0.912742018699646,0.7904314398765564,0.8789310455322266
0.2785092890262604,0.8900821805000305,0.7765863537788391,0.8721227049827576,0.20479609072208405,0.9177284240722656,0.8021421432495117,0.8868053555488586
0.27650487422943115,0.8903704881668091,0.7772717475891113,0.8724885582923889,0.20669840276241302,0.9174869656562805,0.7965715527534485,0.8827016949653625
0.2777191400527954,0.8898789882659912,0.7761919498443604,0.8717062473297119,0.2049253135919571,0.9183423519134521,0.8020058274269104,0.8864555358886719
0.2785213887691498,0.8900371193885803,0.7765132784843445,0.8718693852424622,0.2004500925540924,0.9183341264724731,0.8020476698875427,0.8866715431213379
0.27032873034477234,0.8930433988571167,0.7824423313140869,0.8759273290634155,0.22919781506061554,0.9072862863540649,0.7803459167480469,0.8718047738075256
0.2713185250759125,0.892871081829071,0.7821028828620911,0.8757621049880981,0.18876220285892487,0.9252818822860718,0.8177018165588379,0.8969337940216064
0.2728162407875061,0.8919117450714111,0.7802227139472961,0.8745037317276001,0.20400798320770264,0.9172557592391968,0.7995479106903076,0.8846554756164551
0.2682509422302246,0.8939217329025269,0.7833607792854309,0.876456618309021,0.20394615828990936,0.9169924259185791,0.7967722415924072,0.8828861713409424
0.2711913287639618,0.8927304744720459,0.7812163829803467,0.8751332759857178,0.2099103331565857,0.9156129360198975,0.7959692478179932,0.8825098872184753
0.2662909924983978,0.8947049975395203,0.7853989601135254,0.8778269290924072,0.20401589572429657,0.9174474477767944,0.8016096949577332,0.8862921595573425
0.267732173204422,0.8937012553215027,0.7831382751464844,0.8763888478279114,0.2032879889011383,0.9187262058258057,0.801832914352417,0.8863460421562195
0.2635524272918701,0.8954551815986633,0.7868794798851013,0.8786135911941528,0.20224598050117493,0.9187074899673462,0.8042508959770203,0.8877354264259338
0.2695614695549011,0.893437385559082,0.7821791172027588,0.8755786418914795,0.22403231263160706,0.9108359217643738,0.7871517539024353,0.8763763904571533
0.2637052536010742,0.8951097726821899,0.7857418060302734,0.877952516078949,0.21041297912597656,0.9152618050575256,0.799982488155365,0.8852612972259521
0.2626681327819824,0.8963860273361206,0.7889279723167419,0.8799195885658264,0.20807631313800812,0.9152757525444031,0.7953441739082336,0.8817562460899353
0.2593477666378021,0.8972970843315125,0.790187418460846,0.880717396736145,0.1949908584356308,0.9215736985206604,0.8068609833717346,0.8895008563995361
0.2651559114456177,0.8946789503097534,0.784157931804657,0.8768392205238342,0.19583618640899658,0.9213671684265137,0.8069233894348145,0.8895818591117859
0.26314112544059753,0.8955144286155701,0.7862642407417297,0.8781882524490356,0.20721493661403656,0.9154633283615112,0.8026979565620422,0.8871944546699524
0.26236283779144287,0.8960501551628113,0.7874487042427063,0.8791618943214417,0.201994851231575,0.9182425141334534,0.8091095089912415,0.8911323547363281
0.25651296973228455,0.8978635668754578,0.7908928990364075,0.881314218044281,0.22647199034690857,0.9084656834602356,0.7820859551429749,0.8727466464042664
0.25791776180267334,0.8970587253570557,0.7890885472297668,0.8803052306175232,0.21473225951194763,0.9137553572654724,0.7950644493103027,0.8815702795982361
0.257473349571228,0.8982540965080261,0.7918246388435364,0.8820058107376099,0.22368092834949493,0.9107893109321594,0.7885828614234924,0.8773069977760315
0.25864896178245544,0.8970653414726257,0.7897414565086365,0.8802880644798279,0.19886495172977448,0.91901695728302,0.8042604923248291,0.8877245783805847
0.2564680576324463,0.898620069026947,0.7922962307929993,0.8820592164993286,0.20668093860149384,0.9171706438064575,0.8016557097434998,0.8860583305358887
0.2565554082393646,0.8985534310340881,0.7925146222114563,0.8821518421173096,0.21432991325855255,0.9148725271224976,0.7931990623474121,0.8800448775291443
0.2561134994029999,0.8987290263175964,0.7931199073791504,0.8823121786117554,0.20545704662799835,0.9182480573654175,0.7993560433387756,0.8844559788703918
