accuracy,dice_coefficient,loss,mean_iou,val_accuracy,val_dice_coefficient,val_loss,val_mean_iou
0.6993023157119751,0.2750728130340576,0.8006877899169922,0.23352311551570892,0.7043749690055847,0.2752147614955902,0.8827869296073914,0.23479165136814117
0.697720468044281,0.27491387724876404,0.7685141563415527,0.2353230118751526,0.7043749690055847,0.2752147614955902,0.7479112148284912,0.23479165136814117
0.697855532169342,0.2754270136356354,0.7589590549468994,0.2359393686056137,0.7043749690055847,0.2752147614955902,0.7083751559257507,0.23479165136814117
0.7191822528839111,0.3813522756099701,0.6648316979408264,0.31504538655281067,0.7233603000640869,0.35998833179473877,0.6413825154304504,0.2872004508972168
0.7395004034042358,0.4372832179069519,0.637312650680542,0.35187986493110657,0.7485950589179993,0.43668532371520996,0.6157149076461792,0.349200576543808
0.7446549534797668,0.44345822930336,0.6275475025177002,0.3564798831939697,0.7535843253135681,0.44232746958732605,0.6069276928901672,0.35513052344322205
0.7463812232017517,0.4454345405101776,0.6233739256858826,0.35808148980140686,0.7604930996894836,0.460955411195755,0.5964632630348206,0.3729666769504547
0.7531619071960449,0.45524126291275024,0.6070915460586548,0.367938369512558,0.7616771459579468,0.44652822613716125,0.5948758125305176,0.359251469373703
0.7606792449951172,0.4657360911369324,0.5903719067573547,0.37952908873558044,0.7749167680740356,0.480840802192688,0.5605045557022095,0.3939836025238037
0.7709037065505981,0.4793035686016083,0.5653871297836304,0.3938349187374115,0.7827300429344177,0.4833601713180542,0.5454311966896057,0.3980309069156647
0.780415952205658,0.49034520983695984,0.5388081073760986,0.4064643383026123,0.7926462292671204,0.4934408664703369,0.5125247836112976,0.4100830554962158
0.7899148464202881,0.49950459599494934,0.5115006566047668,0.4174762964248657,0.7977938652038574,0.49877282977104187,0.4999363422393799,0.41570520401000977
0.7964814901351929,0.5056906342506409,0.491902619600296,0.4254186153411865,0.8017364144325256,0.5048471093177795,0.4821152985095978,0.4235290586948395
0.7998293042182922,0.5092781782150269,0.483072966337204,0.4295772612094879,0.8061959743499756,0.5060424208641052,0.4673546850681305,0.42532435059547424
0.8088910579681396,0.5185267329216003,0.45654937624931335,0.4408509433269501,0.8160716891288757,0.5219010710716248,0.4452723264694214,0.44409534335136414
0.811194896697998,0.5209972262382507,0.44709011912345886,0.4437499940395355,0.8135420680046082,0.5204309821128845,0.45976924896240234,0.4422171413898468
0.816106379032135,0.5257797837257385,0.43223950266838074,0.4498955011367798,0.8213165998458862,0.5310258269309998,0.4360758364200592,0.45381852984428406
0.8207266926765442,0.5318301916122437,0.4154127240180969,0.45655426383018494,0.8201341032981873,0.5264297127723694,0.45699355006217957,0.44927048683166504
0.82511967420578,0.5510497689247131,0.40368127822875977,0.4727102816104889,0.8193354606628418,0.5310583114624023,0.4560249447822571,0.45464643836021423
0.8264000415802002,0.5500966906547546,0.38952526450157166,0.4727741777896881,0.8249652981758118,0.6070257425308228,0.4244881570339203,0.4969870150089264
0.8347529768943787,0.6233924627304077,0.3772919178009033,0.5225173830986023,0.8288924098014832,0.6618400812149048,0.43047505617141724,0.5361081957817078
0.8413426280021667,0.6678094863891602,0.3668779134750366,0.5545687675476074,0.8370299339294434,0.6929109692573547,0.4168054461479187,0.564615786075592
0.8519504070281982,0.7068424820899963,0.34874144196510315,0.587571918964386,0.8252177238464355,0.6023963689804077,0.4504295289516449,0.4980708360671997
0.8580254316329956,0.7247148752212524,0.3424890637397766,0.6028952598571777,0.8162776827812195,0.6211638450622559,0.46897953748703003,0.5051243901252747
0.8653537631034851,0.7409268617630005,0.32635441422462463,0.6211324334144592,0.847665011882782,0.7141751646995544,0.41736218333244324,0.5863127112388611
0.8799808025360107,0.77317214012146,0.2954307794570923,0.6579582691192627,0.8462367057800293,0.6830132007598877,0.449922651052475,0.5575745701789856
0.8925070762634277,0.80356365442276,0.26888108253479004,0.6931502223014832,0.8510055541992188,0.702286422252655,0.4512312412261963,0.5743730068206787
0.8998897671699524,0.8202406167984009,0.253447026014328,0.7134689688682556,0.8498402237892151,0.6880295276641846,0.5318984389305115,0.5645999908447266
0.9043354988098145,0.8314453959465027,0.24440252780914307,0.7272520065307617,0.8526775240898132,0.7200229167938232,0.5049766302108765,0.5923978686332703
0.9045989513397217,0.8349018692970276,0.24524255096912384,0.730207622051239,0.8579667806625366,0.7403860688209534,0.513298749923706,0.612374484539032
0.9146199822425842,0.854728102684021,0.2195199728012085,0.7580006718635559,0.8517316579818726,0.7310776710510254,0.49297812581062317,0.6016386151313782
0.9230356812477112,0.872325599193573,0.20040522515773773,0.7838475108146667,0.85588538646698,0.7385233044624329,0.47918349504470825,0.6091583371162415
0.9273694753646851,0.8835787177085876,0.1891402304172516,0.7992620468139648,0.8444041609764099,0.7170524597167969,0.5883236527442932,0.5855357646942139
0.9244480133056641,0.8784044981002808,0.19784924387931824,0.7909345626831055,0.861193835735321,0.7519505620002747,0.46984755992889404,0.6237629652023315
0.9351068139076233,0.899158239364624,0.16814877092838287,0.8229891657829285,0.859682023525238,0.7467088103294373,0.5086329579353333,0.6184577345848083
0.9403110146522522,0.9076184034347534,0.1553371697664261,0.8362619280815125,0.8618359565734863,0.759547233581543,0.5105495452880859,0.632368803024292
0.9419807195663452,0.9102465510368347,0.15141235291957855,0.8405269980430603,0.8622756600379944,0.7565955519676208,0.540927529335022,0.6283379793167114
0.9426016807556152,0.9111074805259705,0.14990274608135223,0.8421478271484375,0.8624221086502075,0.7657214999198914,0.5095376372337341,0.6407620310783386
0.9503183364868164,0.9262332916259766,0.12893599271774292,0.8665263652801514,0.8663306832313538,0.7649784684181213,0.5408992171287537,0.6371352672576904
0.955137312412262,0.9357023239135742,0.11547446995973587,0.8818032741546631,0.8614374995231628,0.7662982940673828,0.5379682183265686,0.6394380927085876
0.9582012295722961,0.9411126375198364,0.10721414536237717,0.8911514282226562,0.8443073630332947,0.749357283115387,0.6452481150627136,0.6200596690177917
0.9599071145057678,0.9436858892440796,0.10285813361406326,0.8951482176780701,0.8393573760986328,0.7470642924308777,0.6381084322929382,0.6167270541191101
