accuracy,dice_coefficient,loss,mean_iou,val_accuracy,val_dice_coefficient,val_loss,val_mean_iou
0.6935763955116272,0.274262934923172,0.83406001329422,0.2370115965604782,0.7043749690055847,0.2752147614955902,0.7806195616722107,0.23479165136814117
0.6989845633506775,0.27669909596443176,0.7665455341339111,0.23526877164840698,0.7043749690055847,0.2752147614955902,0.75286865234375,0.23479165136814117
0.7013861536979675,0.31043437123298645,0.6932157278060913,0.2624819576740265,0.7155431509017944,0.3521287143230438,0.6426454782485962,0.28089889883995056
0.7291523814201355,0.4271431267261505,0.6384183764457703,0.34628891944885254,0.7329757809638977,0.3922060430049896,0.657888650894165,0.31159281730651855
0.7439453601837158,0.4449811577796936,0.622418999671936,0.35895970463752747,0.7524888515472412,0.446539968252182,0.6155197024345398,0.35888612270355225
0.7483910918235779,0.4497852027416229,0.6145908236503601,0.36309123039245605,0.755530834197998,0.4468189477920532,0.6045600771903992,0.35971078276634216
0.7513937950134277,0.4551568627357483,0.608569324016571,0.36735084652900696,0.7593945860862732,0.4571854770183563,0.599468469619751,0.3695906698703766
0.7544325590133667,0.45861056447029114,0.6031653881072998,0.371020644903183,0.7638561129570007,0.46218669414520264,0.5911356210708618,0.3753925859928131
0.7613245844841003,0.46657007932662964,0.5887561440467834,0.37954941391944885,0.761365532875061,0.45524880290031433,0.5984697937965393,0.3682996928691864
0.7661684155464172,0.473776638507843,0.5764443874359131,0.38679394125938416,0.7703840732574463,0.46711739897727966,0.5776433348655701,0.3809622824192047
0.7700649499893188,0.4781152606010437,0.5667902231216431,0.39189472794532776,0.7833815813064575,0.4888034164905548,0.5411627888679504,0.40438857674598694
0.777186393737793,0.4863036870956421,0.5480246543884277,0.4011271893978119,0.7826854586601257,0.4801863133907318,0.5388215780258179,0.3949829041957855
0.783233642578125,0.4932120144367218,0.5312476754188538,0.4091298580169678,0.7869962453842163,0.4848138391971588,0.525521457195282,0.4006234407424927
0.7878197431564331,0.49727967381477356,0.5203042030334473,0.41485700011253357,0.7747084498405457,0.46063950657844543,0.5607755184173584,0.37568819522857666
0.7961852550506592,0.5066863298416138,0.49755027890205383,0.4255993068218231,0.7950598001480103,0.49418798089027405,0.4930277168750763,0.41080084443092346
0.8012257218360901,0.5120187997817993,0.48156413435935974,0.43201300501823425,0.8060818314552307,0.5106680989265442,0.47083714604377747,0.42986834049224854
0.8071501851081848,0.5181065797805786,0.4655195474624634,0.43953636288642883,0.8071588277816772,0.5075278878211975,0.46686747670173645,0.4262949526309967
0.8123115301132202,0.523566722869873,0.4471132457256317,0.445936918258667,0.8036693334579468,0.5049247145652771,0.4792781472206116,0.4218043088912964
0.8161967992782593,0.5277628898620605,0.4328826665878296,0.4510272741317749,0.8163589239120483,0.5300152897834778,0.43192458152770996,0.44881319999694824
0.8216693997383118,0.5455194711685181,0.41585901379585266,0.46582016348838806,0.8158718347549438,0.5301150679588318,0.4355970025062561,0.4466281831264496
0.8240325450897217,0.5603492259979248,0.4060575067996979,0.4739886224269867,0.8109158873558044,0.5771294236183167,0.4585277736186981,0.4640296399593353
0.8299829363822937,0.6302498579025269,0.39774927496910095,0.5193541049957275,0.8262892961502075,0.6507144570350647,0.42801588773727417,0.5237935185432434
0.8339349627494812,0.6356372237205505,0.38884076476097107,0.5310941338539124,0.8324341773986816,0.6634662747383118,0.4369867444038391,0.5339396595954895
0.8407028913497925,0.6685605645179749,0.3789812922477722,0.5545113682746887,0.8258177638053894,0.5700504779815674,0.42799535393714905,0.47674059867858887
0.8463833332061768,0.6840437650680542,0.3663267195224762,0.5693649649620056,0.8377124667167664,0.6485750079154968,0.42702633142471313,0.5292001962661743
0.8611633777618408,0.7247219085693359,0.33574986457824707,0.60699462890625,0.8503534197807312,0.7045007348060608,0.39275988936424255,0.5768629908561707
0.8741133809089661,0.759357213973999,0.3088485896587372,0.6418461203575134,0.858048141002655,0.7247583866119385,0.40298914909362793,0.5968359112739563
0.8821302652359009,0.7800607681274414,0.29273319244384766,0.6640579700469971,0.854892909526825,0.7123658657073975,0.4376443922519684,0.5850710272789001
0.8882415294647217,0.7945234775543213,0.2801539897918701,0.6817272305488586,0.8553054928779602,0.7089306712150574,0.44460299611091614,0.5820606350898743
0.8959051966667175,0.8123819828033447,0.26380112767219543,0.7035484313964844,0.8442105650901794,0.6708938479423523,0.5030382871627808,0.5486407279968262
0.8976296782493591,0.8179724216461182,0.2609685957431793,0.7097269892692566,0.8360819816589355,0.6371769309043884,0.4606008529663086,0.5201656222343445
0.9014458656311035,0.8260636925697327,0.2553442120552063,0.7214944958686829,0.8579899072647095,0.7386199831962585,0.4021361768245697,0.6074268221855164
0.912186861038208,0.8508936762809753,0.22578242421150208,0.7532618641853333,0.8594560027122498,0.7487094402313232,0.45057791471481323,0.617713212966919
0.9152753353118896,0.8576107621192932,0.21791569888591766,0.7623155117034912,0.8638994097709656,0.7595104575157166,0.396289587020874,0.6315276026725769
0.9200673699378967,0.8682689070701599,0.20857901871204376,0.777764618396759,0.8572012782096863,0.7451622486114502,0.4156040847301483,0.6174805760383606
0.9198792576789856,0.8678005933761597,0.20890094339847565,0.7768609523773193,0.8437716364860535,0.7290380597114563,0.5166589617729187,0.6016977429389954
0.9243989586830139,0.8769673705101013,0.1962900161743164,0.7895591259002686,0.874308705329895,0.7819240093231201,0.42899197340011597,0.6590726375579834
0.9317352175712585,0.8930060267448425,0.1767401397228241,0.8124874234199524,0.8749803304672241,0.778663158416748,0.46782684326171875,0.654961109161377
0.9335722327232361,0.8956606388092041,0.17356015741825104,0.8176477551460266,0.8657029271125793,0.7688839435577393,0.5282196998596191,0.6419510245323181
0.9360730648040771,0.8999660015106201,0.16733402013778687,0.8239972591400146,0.8555501699447632,0.7632427215576172,0.5373139381408691,0.6356940269470215
0.9394335746765137,0.9067407846450806,0.1579940766096115,0.8342130780220032,0.8588133454322815,0.7681443095207214,0.564340353012085,0.6411721110343933
0.9455953240394592,0.9173694849014282,0.14170560240745544,0.8516921997070312,0.8634673357009888,0.7631127238273621,0.5594935417175293,0.6371687054634094
0.9485270380973816,0.9215899109840393,0.1336389034986496,0.8588294982910156,0.868617832660675,0.7674248218536377,0.4917970299720764,0.6429579854011536
0.9526231288909912,0.9312077760696411,0.12272850424051285,0.8746845126152039,0.857708752155304,0.7449998259544373,0.5988919734954834,0.6172327995300293
0.9540871977806091,0.9333241581916809,0.11843530088663101,0.877744734287262,0.8673979640007019,0.7669649124145508,0.5182893872261047,0.6435156464576721
0.9571918845176697,0.9382626414299011,0.10985899716615677,0.8867478966712952,0.858951210975647,0.7596787810325623,0.5171875953674316,0.6364656090736389
