loss,accuracy,mean_io_u_wrapper_14,dice_coefficient,val_loss,val_accuracy,val_mean_io_u_wrapper_14,val_dice_coefficient
0.7962278723716736,0.6536673307418823,0.3371051251888275,0.4288952946662903,0.6543329954147339,0.7084640860557556,0.2558140158653259,0.31212371587753296
0.6530317664146423,0.7278882265090942,0.49643608927726746,0.6459531188011169,0.5917876958847046,0.7648763060569763,0.39154496788978577,0.48016127943992615
0.584740161895752,0.7579125761985779,0.5349366068840027,0.6841030120849609,0.5674089193344116,0.763822615146637,0.3832518756389618,0.4954861104488373
0.5324938297271729,0.777559757232666,0.5597866177558899,0.7049877643585205,0.5537668466567993,0.7765371799468994,0.41997385025024414,0.5430089235305786
0.5073058009147644,0.7885973453521729,0.5771375894546509,0.7184188365936279,0.499784380197525,0.7904646396636963,0.46553030610084534,0.5942657589912415
0.49239975214004517,0.7954984903335571,0.589744508266449,0.7289021015167236,0.4770645201206207,0.801984965801239,0.49056634306907654,0.6228920817375183
0.46709609031677246,0.8072597980499268,0.6095445156097412,0.745262086391449,0.44444599747657776,0.8214325308799744,0.5308354496955872,0.6631911396980286
0.45232853293418884,0.8130795359611511,0.6185852885246277,0.7524030208587646,0.4282570779323578,0.8230952620506287,0.5377258658409119,0.66975998878479
0.4309973120689392,0.8233664035797119,0.637222945690155,0.7683608531951904,0.3907168507575989,0.842252790927887,0.5851820111274719,0.7145184874534607
0.4111863374710083,0.8319633603096008,0.6529803276062012,0.7808592319488525,0.40558403730392456,0.8339964747428894,0.5690392851829529,0.700438916683197
0.40345779061317444,0.8367094397544861,0.6620232462882996,0.7880184650421143,0.3829757869243622,0.8486688733100891,0.5986998677253723,0.726625382900238
0.38517090678215027,0.843597412109375,0.6747877597808838,0.7978041768074036,0.3580842614173889,0.8580292463302612,0.618905246257782,0.7464103102684021
0.3673025071620941,0.8524720668792725,0.6921471953392029,0.8115472793579102,0.3588946461677551,0.8548674583435059,0.624444842338562,0.7497203350067139
0.35712867975234985,0.8572139739990234,0.7003545165061951,0.8174697160720825,0.352026104927063,0.8595024347305298,0.6257575154304504,0.75289386510849
0.3440706431865692,0.8630015254020691,0.7111368775367737,0.8246926665306091,0.3611581325531006,0.8592686653137207,0.6298266053199768,0.7550716996192932
0.3364560902118683,0.8657287955284119,0.7168166041374207,0.8297868371009827,0.3381541669368744,0.8657175302505493,0.6428737044334412,0.7662517428398132
0.32741910219192505,0.8693738579750061,0.724250316619873,0.8345425724983215,0.34266161918640137,0.8664249181747437,0.6381028294563293,0.7626566290855408
0.31531351804733276,0.8746287822723389,0.734622061252594,0.8424047827720642,0.3579389750957489,0.8561887145042419,0.6237515807151794,0.7496097087860107
0.3067893385887146,0.8789575695991516,0.7422788143157959,0.8476438522338867,0.3471459448337555,0.8644817471504211,0.6365888714790344,0.7629463076591492
0.2962540090084076,0.8825057148933411,0.750575840473175,0.8532631993293762,0.3559150993824005,0.8646708130836487,0.6408692002296448,0.7647014260292053
0.28348302841186523,0.8876709938049316,0.7609300017356873,0.860299825668335,0.3423030972480774,0.8718289732933044,0.654871940612793,0.7775238156318665
0.2727629840373993,0.8924067616462708,0.7699489593505859,0.866270899772644,0.35393989086151123,0.863914966583252,0.6367300748825073,0.7612173557281494
0.26847368478775024,0.8934208154678345,0.7723395824432373,0.8681164383888245,0.38657623529434204,0.8538496494293213,0.6115326285362244,0.7390038967132568
0.26547929644584656,0.8953518867492676,0.7760315537452698,0.870451807975769,0.33727601170539856,0.8721622228622437,0.6571212410926819,0.778822124004364
0.2554224729537964,0.8990709781646729,0.7838149666786194,0.8756417632102966,0.35900330543518066,0.8693195581436157,0.6540176272392273,0.7776846289634705
0.25592347979545593,0.8986564874649048,0.7827221751213074,0.8747400641441345,0.3329744338989258,0.8762093186378479,0.6683923602104187,0.7891042828559875
0.2526100277900696,0.900603711605072,0.7866134643554688,0.8773996829986572,0.3347490131855011,0.8786538243293762,0.671029269695282,0.7907531261444092
0.24423184990882874,0.9035248756408691,0.7927554249763489,0.8813434839248657,0.34380629658699036,0.878498911857605,0.675142228603363,0.7937605381011963
0.2466105967760086,0.9018777012825012,0.7874355316162109,0.8776463270187378,0.3397437334060669,0.8764190077781677,0.6629852652549744,0.7848582863807678
0.24081917107105255,0.9053312540054321,0.7953785061836243,0.8830296993255615,0.3731132447719574,0.8738411664962769,0.6527698040008545,0.7763779759407043
